accuracy,racers_num,wpm,time,game_num,points
0.97,5,131.49,2021-11-27T23:18:57Z,8068,83.28
0.98,5,143.85,2021-11-27T23:18:28Z,8067,122.27
0.99,3,158.56,2021-11-27T23:17:36Z,8066,182.35
0.99,5,131.01,2021-11-27T23:16:32Z,8065,93.89
0.96,2,113,2021-11-27T23:16:00Z,8064,79.1
0.98,5,133.66,2021-11-27T23:15:23Z,8063,113.61
0.99,3,117.43,2021-11-27T23:14:35Z,8062,78.29
0.99,2,152.49,2021-11-27T23:13:54Z,8061,101.66
0.99,3,135.42,2021-11-27T23:13:21Z,8060,65.45
0.98,5,126.09,2021-11-27T23:11:33Z,8059,81.96
0.99,5,133.53,2021-11-27T23:11:03Z,8058,191.4
0.98,4,136.74,2021-11-27T23:10:05Z,8057,136.74
0.99,4,141.41,2021-11-27T23:09:16Z,8056,127.27
0.97,5,125.65,2021-11-27T23:08:37Z,8055,96.34
0.98,5,140.05,2021-11-27T23:07:56Z,8054,95.7
0.98,4,125.01,2021-11-27T04:14:31Z,8053,179.18
1,4,156.17,2021-11-27T04:13:34Z,8052,130.14
0.98,5,148.51,2021-11-27T04:10:47Z,8051,74.26
0.98,5,131.82,2021-11-27T04:10:19Z,8050,180.16
0.98,5,122.71,2021-11-27T04:09:22Z,8049,122.71
0.97,5,137.72,2021-11-27T04:08:33Z,8048,119.36
0.99,5,143.52,2021-11-27T04:07:58Z,8047,78.94
0.97,4,129.04,2021-11-27T04:07:32Z,8046,193.55
0.99,3,146.27,2021-11-27T04:06:36Z,8045,124.33
0.98,5,127.71,2021-11-27T04:06:03Z,8044,91.53
0.99,5,148.28,2021-11-27T04:05:30Z,8043,123.57
0.95,4,107.37,2021-11-27T04:04:19Z,8042,123.48
0.98,3,126.53,2021-11-27T04:03:22Z,8041,284.7
1,3,150.51,2021-11-27T04:02:02Z,8040,142.98
0.98,5,131.02,2021-11-25T16:53:29Z,8039,155.04
0.96,4,109.97,2021-11-25T16:52:38Z,8038,65.98
0.98,5,136.18,2021-11-25T16:51:59Z,8037,158.87
0.99,5,151.01,2021-11-25T16:51:18Z,8036,135.91
0.98,5,151.03,2021-11-25T16:50:39Z,8035,113.27
0.99,5,140.18,2021-11-25T16:50:03Z,8034,100.46
0.98,3,129.61,2021-11-25T03:33:55Z,8033,168.49
0.97,5,119.48,2021-11-25T03:32:52Z,8032,103.55
0.97,3,133.16,2021-11-25T03:32:05Z,8031,88.77
0.97,3,138.25,2021-11-25T03:31:35Z,8030,122.12
0.99,4,135.4,2021-11-25T02:26:03Z,8029,112.83
0.99,3,124.39,2021-11-24T23:53:42Z,8028,105.73
0.97,2,113.36,2021-11-24T23:52:29Z,8027,134.14
0.97,5,145.66,2021-11-24T23:51:33Z,8026,94.68
0.97,5,115.38,2021-11-24T23:50:36Z,8025,101.92
0.99,4,135.43,2021-11-24T23:49:44Z,8024,146.72
0.99,4,155.67,2021-11-24T23:49:03Z,8023,134.92
0.99,3,156.57,2021-11-24T23:48:26Z,8022,91.33
0.99,3,154.92,2021-11-24T23:47:57Z,8021,216.89
0.98,5,134.12,2021-11-24T23:46:57Z,8020,154.23
0.97,4,125.12,2021-11-24T23:46:03Z,8019,81.33
0.99,3,141.16,2021-11-24T23:45:31Z,8018,87.05
0.98,2,124.73,2021-11-24T23:44:39Z,8017,93.54
0.97,3,124.62,2021-11-24T23:43:03Z,8016,95.54
0.97,4,129.08,2021-11-24T23:42:18Z,8015,182.87
0.97,4,130.34,2021-11-24T23:41:10Z,8014,99.93
0.98,5,141.5,2021-11-24T23:40:32Z,8013,70.75
0.99,5,139.29,2021-11-24T23:40:04Z,8012,250.73
0.98,4,141.34,2021-11-24T23:39:04Z,8011,143.69
0.99,3,149.45,2021-11-24T23:38:31Z,8010,156.92
0.98,5,130.39,2021-11-22T23:48:56Z,8009,145.6
0.98,5,132.67,2021-11-22T23:48:04Z,8008,92.87
0.98,5,138.23,2021-11-22T23:47:31Z,8007,175.09
0.98,5,137.73,2021-11-22T23:46:49Z,8006,291.54
0.98,2,138.9,2021-11-22T23:45:33Z,8005,74.08
0.97,3,121.74,2021-11-22T23:45:03Z,8004,117.68
0.99,5,140.76,2021-11-22T23:44:15Z,8003,70.38
0.97,4,122.67,2021-11-22T23:43:44Z,8002,163.56
0.98,4,125.85,2021-11-22T23:42:53Z,8001,98.59
0.98,2,131.99,2021-11-22T23:42:21Z,8000,127.59
0.99,5,137.66,2021-11-22T23:41:40Z,7999,66.54
0.99,5,153.42,2021-11-22T23:41:08Z,7998,102.28
0.99,2,141.61,2021-11-22T23:40:30Z,7997,87.32
0.99,4,139.56,2021-11-22T23:40:02Z,7996,190.74
0.98,5,138.67,2021-11-22T23:39:09Z,7995,168.71
0.96,2,113.43,2021-11-22T23:38:18Z,7994,103.98
0.97,3,116.24,2021-11-22T17:55:07Z,7993,71.68
0.98,4,151.69,2021-11-22T14:51:01Z,7992,169.38
1,5,155.1,2021-11-22T14:50:19Z,7991,139.59
0.98,4,137.48,2021-11-22T14:49:39Z,7990,107.7
0.99,5,139.3,2021-11-22T14:48:58Z,7989,99.83
0.98,4,134.67,2021-11-22T14:48:24Z,7988,87.53
0.97,4,123.65,2021-11-22T14:47:49Z,7987,88.62
0.97,2,124.81,2021-11-22T14:47:12Z,7986,120.65
0.97,4,115.09,2021-11-22T04:35:35Z,7985,53.71
0.99,3,142.48,2021-11-22T04:34:54Z,7984,73.61
1,5,158.36,2021-11-22T04:34:11Z,7983,176.84
0.98,5,130.28,2021-11-22T04:33:39Z,7982,95.54
0.98,4,134.36,2021-11-22T04:33:09Z,7981,98.53
0.99,5,146.26,2021-11-22T04:32:31Z,7980,131.64
0.98,4,129.69,2021-11-22T04:31:54Z,7979,101.59
0.98,4,140.2,2021-11-22T04:31:04Z,7978,226.66
0.97,4,124.43,2021-11-22T04:30:04Z,7977,111.99
0.97,2,125.45,2021-11-22T04:29:26Z,7976,83.63
0.99,2,144.6,2021-11-22T04:28:48Z,7975,65.07
0.99,5,149.37,2021-11-22T04:28:20Z,7974,77.17
0.99,4,141.58,2021-11-22T04:27:42Z,7973,113.26
0.98,2,128.53,2021-11-22T04:27:08Z,7972,66.41
0.97,4,132.08,2021-11-22T04:26:39Z,7971,143.08
0.97,5,120.77,2021-11-22T04:25:57Z,7970,72.46
0.97,2,133.09,2021-11-22T04:25:25Z,7969,144.18
0.97,4,142.28,2021-11-22T04:24:42Z,7968,78.25
0.99,5,139.01,2021-11-22T04:24:08Z,7967,127.42
0.99,4,133.36,2021-11-22T04:23:29Z,7966,86.68
0.97,4,126.87,2021-11-22T04:22:59Z,7965,103.61
0.98,5,132.1,2021-11-22T04:22:20Z,7964,52.84
0.98,5,128.49,2021-11-22T04:21:54Z,7963,141.33
0.98,4,131.15,2021-11-22T04:21:12Z,7962,172.69
0.98,4,124.2,2021-11-22T04:20:20Z,7961,124.2
0.97,5,115.82,2021-11-22T04:19:38Z,7960,86.86
0.97,5,130.41,2021-11-22T04:18:51Z,7959,154.32
0.98,4,122.81,2021-11-22T04:17:55Z,7958,122.81
