accuracy,racers_num,wpm,time,game_num,points
0.98,4,66.1,2021-08-30T18:30:52Z,2372,28.64
0.97,5,56.88,2021-08-26T21:45:41Z,2371,53.09
0.97,4,54.23,2021-08-26T16:11:45Z,2370,48.81
1,4,55.95,2021-08-26T15:33:21Z,2369,19.58
0.99,4,62.91,2021-08-26T14:36:24Z,2368,75.5
0.99,3,59.81,2021-08-26T14:29:07Z,2367,108.65
1,5,70.02,2021-08-25T21:41:47Z,2366,59.52
1,5,81.76,2021-08-25T21:39:52Z,2365,57.23
0.99,5,62.95,2021-08-25T21:38:32Z,2364,62.95
0.98,4,61.88,2021-08-25T21:37:09Z,2363,49.5
1,5,76.3,2021-08-25T21:36:08Z,2362,40.69
0.97,5,56.67,2021-08-25T21:35:04Z,2361,29.28
0.99,4,61.78,2021-08-25T21:33:52Z,2360,58.69
0.98,5,60.06,2021-08-25T21:32:32Z,2359,61.06
0.98,4,61.73,2021-08-25T21:30:57Z,2358,36.01
0.99,5,58.23,2021-08-25T20:50:04Z,2357,46.58
0.99,5,60.15,2021-08-25T20:46:23Z,2356,41.1
0.99,5,61.94,2021-08-25T20:44:42Z,2355,41.29
0.99,5,59.37,2021-08-25T20:43:08Z,2354,60.36
0.96,5,38.76,2021-08-25T20:37:11Z,2353,27.78
0.99,5,43.21,2021-08-20T13:17:09Z,2352,43.93
0.99,5,51.33,2021-08-19T20:50:02Z,2351,36.79
0.97,5,44.8,2021-08-19T20:39:26Z,2350,15.68
0.99,5,40.73,2021-08-19T20:31:21Z,2349,24.44
0.98,4,39.67,2021-08-19T20:11:38Z,2348,28.43
0.99,5,59.34,2021-08-19T16:39:07Z,2347,37.58
0.99,5,36.57,2021-08-19T14:32:46Z,2346,31.69
1,5,40.94,2021-08-19T14:29:54Z,2345,30.02
0.97,5,41.44,2021-08-19T14:28:19Z,2344,22.79
0.97,5,42.67,2021-08-19T14:25:23Z,2343,30.58
0.99,5,53.15,2021-08-19T14:23:54Z,2342,32.77
0.98,5,38.13,2021-08-19T14:20:18Z,2341,33.05
0.98,5,46.44,2021-08-19T14:18:33Z,2340,44.9
0.98,5,52.05,2021-08-18T18:41:29Z,2339,40.77
0.99,5,58.8,2021-08-18T18:39:56Z,2338,49.98
0.99,5,61.09,2021-08-18T18:28:03Z,2337,34.62
0.99,5,63.32,2021-08-18T18:26:40Z,2336,29.55
0.98,5,55.38,2021-08-18T18:21:38Z,2335,15.69
0.99,5,49.26,2021-08-18T18:17:06Z,2334,39.41
1,5,49.33,2021-08-18T18:02:23Z,2333,34.53
0.99,5,54.47,2021-08-18T18:00:56Z,2332,49.93
0.98,4,54.04,2021-08-18T17:59:16Z,2331,35.12
0.99,5,55.32,2021-08-18T17:57:43Z,2330,37.8
0.99,5,53.7,2021-08-18T17:55:13Z,2329,55.49
0.99,5,58.67,2021-08-18T17:52:59Z,2328,54.76
1,5,53.13,2021-08-18T17:49:42Z,2327,46.93
0.98,5,48.42,2021-08-18T17:47:23Z,2326,30.67
0.98,4,55.11,2021-08-18T17:45:16Z,2325,54.19
0.97,5,54.84,2021-08-18T16:46:49Z,2324,24.68
0.97,4,52.82,2021-08-18T16:44:20Z,2323,23.77
0.99,5,67.52,2021-08-18T16:30:16Z,2322,48.39
0.97,5,39.39,2021-08-18T16:21:34Z,2321,23.64
0.99,5,52.1,2021-08-18T16:19:11Z,2320,48.63
0.99,5,64.83,2021-08-18T15:58:00Z,2319,34.57
0.96,5,40.71,2021-08-18T15:15:50Z,2318,14.93
0.99,4,52.66,2021-08-18T15:13:48Z,2317,43.88
0.99,5,55.49,2021-08-18T14:41:15Z,2316,44.39
0.98,5,46.65,2021-08-18T14:39:52Z,2315,52.09
1,5,50.82,2021-08-18T14:33:11Z,2314,52.51
0.98,5,43.75,2021-08-18T14:30:14Z,2313,32.08
0.98,5,36.65,2021-08-18T14:16:36Z,2312,13.44
0.97,4,30.16,2021-08-18T14:12:03Z,2311,12.57
0.98,4,50.65,2021-08-18T14:08:59Z,2310,47.27
0.99,5,64.62,2021-08-17T15:16:55Z,2309,33.39
0.99,5,57.16,2021-08-17T15:15:35Z,2308,103.84
