accuracy,racers_num,wpm,time,game_num,points
0.96,5,62.33,2018-02-19T13:12:38Z,2310,69.6
0.96,5,66.31,2018-02-15T14:37:25Z,2309,45.31
0.97,5,72.06,2018-02-05T08:18:12Z,2308,56.45
0.98,5,71.95,2018-02-05T08:17:18Z,2307,74.35
0.97,5,67.11,2018-02-05T08:14:12Z,2306,54.81
0.97,5,73.66,2018-02-05T08:12:24Z,2305,51.56
1,5,77.62,2018-02-04T21:38:20Z,2304,42.69
0.96,5,64.86,2018-02-04T13:14:13Z,2303,42.16
0.97,3,70.45,2018-02-04T13:13:17Z,2302,51.67
0.96,5,65.63,2018-02-04T13:12:29Z,2301,29.53
0.96,5,62.95,2018-02-04T13:11:06Z,2300,35.67
0.96,4,62.27,2018-02-04T13:07:35Z,2299,63.31
0.96,3,63.88,2018-02-04T13:05:32Z,2298,45.78
0.97,4,70.17,2018-02-04T13:02:33Z,2297,54.97
0.98,5,72.5,2018-02-04T13:00:43Z,2296,31.42
0.95,4,62.51,2018-02-04T13:00:10Z,2295,39.59
0.96,4,60.42,2018-02-04T12:59:15Z,2294,103.72
0.97,5,59.2,2018-02-04T12:55:53Z,2293,21.71
0.96,5,68.2,2018-02-03T21:53:32Z,2292,47.74
0.96,4,74.54,2018-02-03T21:51:42Z,2291,57.15
0.97,5,66.29,2018-02-03T21:50:37Z,2290,51.93
0.96,4,66.36,2018-02-03T21:47:52Z,2289,61.94
0.97,5,68.79,2018-02-03T21:46:36Z,2288,41.28
0.97,4,66.1,2018-02-03T21:45:50Z,2287,35.25
0.96,4,64.1,2018-02-03T21:45:04Z,2286,83.33
0.97,5,64.81,2018-02-03T21:42:44Z,2285,55.09
0.97,5,65.46,2018-02-03T21:41:35Z,2284,63.28
0.95,5,62.06,2018-02-03T21:40:24Z,2283,40.34
0.96,5,68.94,2018-02-03T21:39:18Z,2282,62.04
0.97,5,73.65,2018-02-03T21:38:10Z,2281,85.93
0.96,4,63.34,2018-02-03T21:36:49Z,2280,79.17
0.94,5,63.65,2018-02-03T21:35:16Z,2279,75.32
0.96,5,60.38,2018-02-03T21:33:57Z,2278,43.27
0.99,4,73.78,2018-02-03T21:31:13Z,2277,56.57
0.98,5,71.23,2018-02-02T20:18:21Z,2276,51.05
0.97,5,65.11,2018-02-02T20:17:29Z,2275,60.77
0.97,5,61.42,2018-02-02T20:16:23Z,2274,83.94
0.97,5,64.35,2018-02-02T20:14:40Z,2273,40.75
0.98,5,74.21,2018-02-02T20:12:49Z,2272,91.53
0.97,5,62.27,2018-02-02T20:11:34Z,2271,52.93
0.96,5,68.75,2018-02-02T20:10:23Z,2270,55
0.97,4,67.64,2018-02-02T20:06:18Z,2269,73.28
0.96,5,63.55,2018-02-02T20:05:00Z,2268,50.84
0.96,5,65.02,2018-02-02T20:03:58Z,2267,78.02
0.96,5,72.23,2018-02-02T20:02:19Z,2266,62.6
0.96,4,65.14,2018-02-02T20:01:21Z,2265,96.62
0.96,4,65.67,2018-02-02T19:59:43Z,2264,67.86
0.96,5,65.12,2018-02-02T19:56:33Z,2263,54.26
0.97,5,64.21,2018-02-02T19:55:31Z,2262,33.17
0.96,5,64.69,2018-02-02T19:54:51Z,2261,75.47
0.97,5,64.77,2018-02-02T19:53:23Z,2260,38.86
0.96,5,65.5,2018-02-02T19:51:06Z,2259,66.6
0.98,5,67.71,2018-02-02T19:49:22Z,2258,86.89
0.96,5,61.89,2018-02-02T15:52:01Z,2257,50.55
0.98,5,63.69,2018-02-02T15:50:58Z,2256,31.84
0.96,4,60.58,2018-02-02T15:48:14Z,2255,64.62
0.97,5,64.03,2018-02-02T15:46:44Z,2254,77.91
0.97,5,65.53,2018-02-02T15:45:18Z,2253,32.76
0.97,5,62.19,2018-02-02T15:44:28Z,2252,74.63
0.97,3,63.81,2018-02-02T15:41:35Z,2251,55.3
0.96,5,61.15,2018-02-02T15:38:09Z,2250,72.36
0.97,5,67.19,2018-02-02T15:34:53Z,2249,80.62
0.96,5,64.55,2018-02-02T15:33:21Z,2248,35.5
0.96,4,58.73,2018-02-02T15:31:41Z,2247,70.48
0.96,5,65.73,2018-02-01T06:40:43Z,2246,63.54
0.96,5,58.64,2018-01-31T23:16:40Z,2245,58.64
0.97,5,67.09,2018-01-31T23:13:40Z,2244,74.92
0.93,4,60.06,2018-01-31T23:12:13Z,2243,36.04
0.95,5,62.33,2018-01-31T23:10:23Z,2242,70.64
0.98,4,75.66,2018-01-31T23:08:06Z,2241,44.14
0.95,5,55.31,2018-01-31T23:07:22Z,2240,36.87
0.96,5,66.46,2018-01-31T23:06:16Z,2239,29.91
0.95,5,61.6,2018-01-29T23:44:33Z,2238,50.3
0.98,4,65.35,2018-01-29T23:42:02Z,2237,23.96
0.96,5,57.66,2018-01-29T23:38:24Z,2236,49.01
0.96,3,60.33,2018-01-29T22:54:15Z,2235,48.26
0.98,5,69.61,2018-01-29T22:50:36Z,2234,60.33
0.96,4,63.79,2018-01-29T22:47:45Z,2233,52.09
0.97,5,72.21,2018-01-29T22:46:36Z,2232,39.72
0.97,4,62.13,2018-01-28T14:06:00Z,2231,54.88
0.98,5,69.42,2018-01-28T14:04:29Z,2230,54.38
0.96,4,63.51,2018-01-28T13:54:43Z,2229,80.45
0.97,5,68.16,2018-01-28T13:53:05Z,2228,63.62
0.95,5,65.05,2018-01-28T13:51:59Z,2227,67.21
0.94,4,58.99,2018-01-28T13:50:40Z,2226,60.96
0.96,5,63.38,2018-01-28T13:42:51Z,2225,40.14
0.95,5,57.07,2018-01-28T13:41:52Z,2224,31.39
0.95,5,58.84,2018-01-28T13:40:52Z,2223,64.72
0.96,5,68.68,2018-01-28T13:39:10Z,2222,44.64
0.97,4,68.66,2018-01-28T13:28:45Z,2221,44.63
0.98,5,68.17,2018-01-28T00:04:51Z,2220,45.45
0.97,5,67.34,2018-01-28T00:03:28Z,2219,65.1
0.95,4,55.68,2018-01-27T23:58:10Z,2218,48.26
0.95,5,63.43,2018-01-27T23:52:48Z,2217,56.03
0.96,3,60.05,2018-01-27T23:50:30Z,2216,60.05
0.96,5,68,2018-01-27T23:49:09Z,2215,39.67
0.95,5,64.33,2018-01-27T23:48:14Z,2214,34.31
0.96,5,59.97,2018-01-27T23:46:15Z,2213,42.98
0.93,5,57.57,2018-01-26T23:23:17Z,2212,40.3
0.95,5,67.61,2018-01-26T23:21:49Z,2211,77.75
0.95,5,56.38,2018-01-26T23:17:51Z,2210,57.32
0.95,5,60.72,2018-01-26T23:16:22Z,2209,60.72
0.96,5,65.92,2018-01-26T23:15:06Z,2208,31.86
0.95,5,58.32,2018-01-26T23:14:25Z,2207,50.55
0.96,4,59.55,2018-01-07T16:00:35Z,2206,49.63
0.96,5,63.11,2018-01-07T15:59:16Z,2205,52.59
0.96,4,58.68,2018-01-07T15:58:09Z,2204,43.03
0.97,5,68.47,2018-01-07T15:57:02Z,2203,53.63
0.95,4,58.32,2018-01-07T15:56:06Z,2202,63.18
0.95,5,65.32,2018-01-07T15:54:38Z,2201,35.92
0.97,5,77.29,2018-01-07T15:53:48Z,2200,47.66
0.98,5,71.86,2018-01-07T15:52:55Z,2199,47.91
0.96,4,65.26,2018-01-07T15:52:02Z,2198,48.95
0.95,5,58.27,2018-01-07T15:49:02Z,2197,54.39
0.95,4,59.31,2018-01-07T15:47:24Z,2196,23.72
0.94,5,57.21,2018-01-07T15:44:31Z,2195,53.4
0.95,5,60.16,2018-01-07T15:43:08Z,2194,58.16
0.96,5,63.91,2018-01-07T15:41:16Z,2193,78.82
0.95,3,64.67,2018-01-07T15:35:45Z,2192,59.28
0.95,4,60.26,2018-01-07T15:31:41Z,2191,39.17
0.96,4,57.42,2018-01-05T12:27:09Z,2190,67.95
0.98,2,68.16,2018-01-05T11:55:19Z,2189,48.85
0.96,5,35.99,2018-01-05T11:53:40Z,2188,26.99
0.97,4,64.22,2017-12-31T03:41:29Z,2187,53.52
0.97,5,68.74,2017-12-31T03:40:24Z,2186,28.64
0.98,5,60.06,2017-12-31T03:39:37Z,2185,47.05
0.97,5,60.4,2017-12-31T03:38:27Z,2184,24.16
0.96,2,63.9,2017-12-30T08:01:49Z,2183,34.08
0.95,2,34.62,2017-12-30T08:00:50Z,2182,16.73
0.97,4,71.02,2017-12-29T14:36:17Z,2181,55.63
0.96,5,65.18,2017-12-29T14:35:20Z,2180,57.58
0.95,3,58.82,2017-12-29T14:34:13Z,2179,49.01
0.96,5,61.99,2017-12-29T14:31:45Z,2178,85.76
0.96,5,60.31,2017-12-29T14:30:08Z,2177,46.24
0.95,3,60.19,2017-12-29T14:27:25Z,2176,64.2
0.95,5,63.03,2017-12-29T14:26:07Z,2175,42.02
0.96,3,63.4,2017-12-29T14:24:41Z,2174,59.17
0.94,5,59.01,2017-12-29T14:23:25Z,2173,67.86
0.94,5,56.81,2017-12-29T14:19:52Z,2172,31.25
0.95,5,59.17,2017-12-29T14:19:08Z,2171,28.6
0.95,5,64.17,2017-12-29T14:18:18Z,2170,49.2
0.95,5,55.89,2017-12-29T14:17:20Z,2169,57.75
0.97,3,67.99,2017-12-29T14:12:03Z,2168,121.25
0.96,5,62.99,2017-12-29T14:10:09Z,2167,51.44
0.96,5,72.8,2017-12-29T14:08:50Z,2166,74.01
0.96,5,63.79,2017-12-29T14:07:03Z,2165,90.37
0.97,5,69.85,2017-12-29T14:05:35Z,2164,62.86
0.94,5,49.32,2017-12-29T14:03:54Z,2163,25.48
0.95,4,61.38,2017-12-21T08:20:05Z,2162,32.73
0.96,5,63.75,2017-12-21T08:19:23Z,2161,39.31
0.97,5,62.82,2017-12-21T08:18:13Z,2160,47.11
0.96,5,64,2017-12-21T08:17:04Z,2159,43.73
0.97,5,68.97,2017-12-21T08:14:15Z,2158,118.39
0.95,5,57.15,2017-12-21T08:11:35Z,2157,44.76
