accuracy,racers_num,wpm,time,game_num,points
0.99,5,93.29,2021-07-05T02:17:17Z,2433,73.08
0.99,4,108.92,2021-07-02T05:42:15Z,2432,98.03
0.99,4,97.97,2021-07-02T05:25:51Z,2431,155.11
0.98,5,94.45,2021-07-02T01:12:43Z,2430,73.99
0.98,5,93.82,2021-07-02T01:11:09Z,2429,78.19
0.98,5,96.38,2021-07-02T01:10:16Z,2428,80.32
0.98,3,98.26,2021-07-01T14:52:05Z,2427,80.24
0.97,5,89.61,2021-07-01T14:51:21Z,2426,52.27
0.99,5,95.59,2021-07-01T14:50:38Z,2425,49.39
0.97,5,100.96,2021-07-01T07:28:54Z,2424,79.08
0.97,5,87.73,2021-07-01T05:15:29Z,2423,77.49
0.99,4,91.02,2021-07-01T05:10:29Z,2422,69.78
0.98,4,96.21,2021-07-01T05:06:35Z,2421,147.52
0.98,5,95.5,2021-06-14T06:55:45Z,2420,62.08
0.98,5,102.88,2021-06-10T12:38:06Z,2419,49.72
0.98,5,94.36,2021-06-09T03:34:06Z,2418,72.35
0.98,5,94.67,2021-06-09T03:33:20Z,2417,55.22
0.98,5,93.28,2021-06-07T10:45:54Z,2416,57.52
0.99,4,102.7,2021-06-07T10:38:44Z,2415,66.76
0.98,5,100.79,2021-06-02T12:57:03Z,2414,78.95
0.98,5,97.3,2021-06-02T12:56:26Z,2413,55.14
0.97,5,99.85,2021-06-01T14:20:02Z,2412,123.15
0.99,5,96.63,2021-06-01T14:18:53Z,2411,41.87
0.98,5,96.31,2021-06-01T14:18:24Z,2410,88.29
0.97,5,99.44,2021-06-01T14:13:31Z,2409,111.04
0.98,5,95.73,2021-06-01T14:12:33Z,2408,47.87
0.98,5,96.75,2021-06-01T10:29:32Z,2407,79.02
0.99,5,101.9,2021-06-01T10:28:41Z,2406,64.54
0.99,5,100.88,2021-06-01T10:28:06Z,2405,73.98
0.97,5,78.59,2021-06-01T10:27:19Z,2404,161.1
0.97,5,82.81,2021-06-01T10:23:54Z,2403,52.44
0.99,5,92.05,2021-06-01T10:22:44Z,2402,118.14
0.98,5,92.67,2021-06-01T10:21:25Z,2401,114.3
0.98,4,101.3,2021-05-31T10:24:49Z,2400,108.05
0.98,4,96.59,2021-05-31T10:22:20Z,2399,114.3
0.98,5,92.58,2021-05-31T09:39:59Z,2398,77.15
0.99,5,105.01,2021-05-31T09:39:02Z,2397,70.01
0.99,5,102.19,2021-05-30T10:56:51Z,2396,78.35
0.99,4,103.76,2021-05-24T12:19:55Z,2395,155.64
0.98,4,97.3,2021-05-24T12:16:34Z,2394,66.49
0.99,5,96.19,2021-05-21T08:16:07Z,2393,80.16
0.99,4,100.48,2021-05-21T08:10:12Z,2392,66.99
1,5,110.75,2021-05-21T08:09:28Z,2391,105.21
0.98,5,102.73,2021-05-20T14:47:11Z,2390,89.03
1,5,103.5,2021-05-18T15:08:20Z,2389,62.1
1,5,102.42,2021-05-18T14:45:49Z,2388,81.94
0.98,5,88.38,2021-05-18T14:45:03Z,2387,53.03
0.98,5,97.98,2021-05-18T13:52:42Z,2386,32.66
0.98,5,94.89,2021-05-18T13:51:42Z,2385,75.91
0.97,5,105.72,2021-05-18T13:50:59Z,2384,72.24
0.97,5,101.96,2021-05-18T13:50:20Z,2383,52.68
0.99,4,102.29,2021-05-18T13:48:18Z,2382,85.24
0.99,5,107.94,2021-05-18T13:41:05Z,2381,89.95
0.98,4,95.3,2021-05-18T13:40:20Z,2380,55.59
0.98,5,98.36,2021-05-18T13:39:48Z,2379,119.67
0.99,5,111.89,2021-05-18T13:33:29Z,2378,74.6
0.99,5,107.46,2021-05-17T09:34:25Z,2377,136.11
0.99,5,107.11,2021-05-17T06:10:07Z,2376,82.12
0.98,5,92.75,2021-05-17T06:07:53Z,2375,126.76
0.98,5,103.34,2021-05-16T13:06:45Z,2374,77.5
0.98,5,96.51,2021-05-12T05:57:09Z,2373,90.08
0.98,5,101.16,2021-05-10T10:29:06Z,2372,109.59
0.99,4,96.36,2021-05-10T10:27:27Z,2371,88.33
0.99,5,95.42,2021-05-10T05:38:19Z,2370,42.94
1,5,101.56,2021-05-07T15:26:22Z,2369,18.62
0.96,5,88.78,2021-05-07T15:18:51Z,2368,45.87
0.98,5,99.95,2021-05-04T08:42:15Z,2367,68.3
0.99,5,109.68,2021-05-04T08:41:35Z,2366,74.94
0.99,3,100.48,2021-05-04T08:40:58Z,2365,115.55
0.99,5,107.01,2021-05-04T08:35:59Z,2364,55.29
0.98,5,76.93,2021-05-04T08:33:35Z,2363,44.88
0.98,4,93.9,2021-04-30T11:10:31Z,2362,173.71
0.98,4,99.61,2021-04-27T15:46:53Z,2361,69.73
0.99,5,96.24,2021-04-23T19:08:52Z,2360,96.24
0.97,5,96.71,2021-04-23T19:08:03Z,2359,33.85
0.99,4,103.05,2021-04-23T19:06:21Z,2358,168.32
0.99,5,105.49,2021-04-23T07:45:36Z,2357,58.02
0.98,5,98.92,2021-04-23T07:35:21Z,2356,69.24
0.99,5,105.4,2021-04-23T07:34:39Z,2355,107.16
0.98,5,95.97,2021-04-23T07:33:51Z,2354,59.18
0.98,4,98.58,2021-04-23T06:05:38Z,2353,95.29
0.98,5,93.11,2021-04-23T04:37:05Z,2352,52.76
0.99,4,101.73,2021-04-23T04:15:04Z,2351,66.13
0.98,5,95.66,2021-04-23T04:13:25Z,2350,58.99
0.99,4,106.07,2021-04-22T12:33:13Z,2349,95.46
0.98,5,96.64,2021-04-22T12:32:31Z,2348,59.59
0.99,5,96.92,2021-04-22T12:31:53Z,2347,93.69
0.98,5,96.63,2021-04-22T12:28:33Z,2346,99.85
0.97,5,90.57,2021-04-22T12:27:47Z,2345,64.91
0.96,5,85.22,2021-04-21T09:47:16Z,2344,35.51
0.99,5,110.35,2021-04-21T09:45:02Z,2343,66.21
0.97,1,84.38,2021-04-20T07:40:08Z,2342,81.57
0.98,5,90.02,2021-04-20T06:30:19Z,2341,30.01
0.98,5,99.06,2021-04-20T06:29:53Z,2340,94.11
0.98,5,103.68,2021-04-15T09:54:37Z,2339,76.03
0.99,5,104.41,2021-04-15T09:53:55Z,2338,74.83
0.99,5,100.76,2021-04-14T05:59:31Z,2337,129.3
0.99,5,105.77,2021-04-13T14:50:57Z,2336,133.97
0.98,5,93.34,2021-04-13T14:46:41Z,2335,87.12
0.96,5,85.22,2021-04-13T14:45:47Z,2334,134.93
0.99,5,99.35,2021-04-13T14:44:23Z,2333,76.17
0.98,5,95.9,2021-04-13T14:43:32Z,2332,89.51
0.98,5,97.07,2021-04-13T09:20:30Z,2331,108.4
0.99,5,105.36,2021-04-13T02:38:16Z,2330,117.65
0.99,4,95.87,2021-04-12T15:36:11Z,2329,89.48
0.99,5,94.08,2021-04-10T10:16:06Z,2328,70.56
0.98,4,91.62,2021-04-10T10:15:25Z,2327,33.59
1,5,118.34,2021-04-10T10:14:47Z,2326,57.2
0.99,4,98.93,2021-04-09T11:00:33Z,2325,92.34
0.99,5,104.62,2021-04-05T13:13:15Z,2324,95.9
0.99,4,100.51,2021-04-05T08:52:21Z,2323,87.11
0.99,4,105.7,2021-04-04T15:25:52Z,2322,79.27
0.98,4,96.6,2021-04-03T14:53:00Z,2321,61.18
0.99,5,100.56,2021-04-03T14:49:29Z,2320,90.51
0.98,4,94.21,2021-04-02T03:06:49Z,2319,86.36
0.98,5,101.9,2021-04-02T03:05:56Z,2318,83.22
0.98,5,92.52,2021-03-25T03:06:35Z,2317,50.89
0.98,5,95.06,2021-03-25T03:05:59Z,2316,64.96
0.99,5,103.79,2021-03-25T03:05:21Z,2315,62.28
0.99,5,103.59,2021-03-25T03:01:46Z,2314,77.69
0.97,5,93.58,2021-03-25T01:52:48Z,2313,93.58
0.97,5,90.41,2021-01-28T13:41:12Z,2312,57.26
0.95,5,77.57,2021-01-26T10:56:04Z,2311,41.37
0.99,5,103.3,2021-01-26T10:55:25Z,2310,61.98
0.97,5,93.63,2021-01-26T10:54:49Z,2309,88.95
0.98,5,96.08,2021-01-26T10:53:58Z,2308,59.25
0.98,5,99.97,2021-01-26T10:53:18Z,2307,68.31
0.99,5,101.33,2021-01-05T12:58:46Z,2306,59.11
0.98,5,94.41,2020-12-27T12:47:57Z,2305,141.61
1,5,112.57,2020-12-27T12:46:47Z,2304,71.3
0.98,5,103.47,2020-12-27T12:46:11Z,2303,108.64
0.97,5,86.83,2020-12-27T12:45:16Z,2302,34.73
0.98,5,92.21,2020-12-26T15:55:18Z,2301,93.75
0.98,5,95.9,2020-12-26T15:54:21Z,2300,142.25
0.98,5,93.97,2020-12-26T15:53:06Z,2299,65.78
0.97,3,84.17,2020-12-18T11:42:37Z,2298,82.77
0.98,5,87.84,2020-12-18T11:41:00Z,2297,79.06
0.97,5,84.32,2020-12-18T11:34:21Z,2296,57.62
0.98,4,100.45,2020-12-18T11:33:34Z,2295,95.43
0.97,5,93.42,2020-12-16T12:49:32Z,2294,38.92
0.96,5,88.14,2020-12-15T12:58:33Z,2293,60.23
0.98,5,104.36,2020-12-14T10:14:09Z,2292,88.7
0.98,4,85.65,2020-12-13T07:19:07Z,2291,67.1
0.97,5,86.05,2020-12-11T08:31:47Z,2290,103.26
0.98,5,89.1,2020-12-11T08:30:44Z,2289,77.22
0.97,5,84.52,2020-12-11T08:29:50Z,2288,57.76
0.97,5,91.62,2020-12-11T08:29:07Z,2287,65.66
0.98,5,95.48,2020-12-11T08:28:29Z,2286,74.79
0.98,5,92.42,2020-12-11T08:25:37Z,2285,115.53
0.99,5,99.38,2020-10-23T12:07:59Z,2284,64.6
0.99,5,94.66,2020-09-25T03:15:10Z,2283,67.84
0.97,5,82.09,2020-09-11T22:49:31Z,2282,102.62
0.99,5,93.88,2020-09-11T15:07:17Z,2281,82.93
0.98,5,90.98,2020-09-11T15:06:25Z,2280,125.86
0.98,5,84.01,2020-04-30T11:41:08Z,2279,82.61
0.98,5,83.4,2020-04-30T08:27:28Z,2278,109.8
0.99,5,102.15,2020-04-30T04:26:27Z,2277,85.13
0.99,5,92.92,2020-04-29T05:48:16Z,2276,57.3
0.98,5,83.37,2020-04-29T03:08:01Z,2275,111.16
0.98,4,82.09,2020-04-29T02:58:51Z,2274,56.09
0.98,5,97.36,2020-04-24T06:53:53Z,2273,77.89
0.99,3,89.16,2020-04-23T04:36:06Z,2272,37.15
0.99,5,101.21,2020-04-22T12:53:59Z,2271,79.28
1,5,101.46,2020-04-21T04:24:38Z,2270,84.55
0.99,5,86.75,2020-04-21T04:23:01Z,2269,88.2
0.98,5,93.35,2020-04-20T09:59:30Z,2268,87.13
0.98,4,93.97,2020-04-20T09:57:27Z,2267,111.19
0.98,5,98.31,2020-04-16T09:59:10Z,2266,98.31
0.99,5,95.33,2020-04-16T09:58:15Z,2265,128.7
0.99,3,83.94,2020-04-16T09:55:19Z,2264,75.55
0.98,4,96.79,2020-04-16T09:52:54Z,2263,96.79
0.97,5,70.7,2020-04-16T09:51:00Z,2262,49.49
0.98,4,80.13,2020-04-16T08:05:35Z,2261,33.39
0.99,2,98.28,2020-04-16T07:52:31Z,2260,78.62
0.97,5,90.12,2020-04-16T05:59:43Z,2259,55.57
0.98,4,88.65,2020-04-16T05:59:00Z,2258,47.28
0.98,4,80.17,2020-04-09T03:08:11Z,2257,62.8
0.99,5,93.84,2020-04-06T15:33:37Z,2256,82.89
0.98,5,88.94,2020-04-06T15:31:09Z,2255,68.19
0.97,5,85.97,2020-04-05T17:28:15Z,2254,38.69
0.98,5,91.41,2020-03-31T16:17:16Z,2253,100.55
1,4,103.54,2020-03-10T06:59:25Z,2252,48.32
0.98,5,74.78,2020-03-02T07:50:41Z,2251,47.36
0.98,4,94.52,2020-02-24T06:40:52Z,2250,108.7
0.99,5,103.63,2020-02-24T06:37:15Z,2249,96.72
1,5,97.16,2020-02-24T06:35:59Z,2248,74.49
0.97,4,83.94,2020-02-21T08:06:24Z,2247,92.34
0.98,5,98.5,2020-02-21T08:05:18Z,2246,80.44
0.98,5,82.02,2020-02-21T04:24:06Z,2245,34.17
0.98,4,91.4,2020-02-12T04:43:51Z,2244,71.6
0.97,5,100.2,2020-01-20T04:11:08Z,2243,45.09
0.98,5,94.13,2020-01-16T14:54:02Z,2242,94.13
0.97,5,85.26,2020-01-16T14:43:12Z,2241,69.63
0.99,5,98.52,2020-01-16T14:39:59Z,2240,87.03
0.97,5,86.83,2020-01-16T12:57:54Z,2239,134.59
1,4,93.42,2020-01-14T08:06:09Z,2238,66.95
0.99,5,103.96,2020-01-14T07:56:30Z,2237,121.29
0.99,4,96.4,2020-01-13T05:19:18Z,2236,77.12
0.99,4,98.57,2020-01-09T06:44:14Z,2235,64.07
1,5,93.38,2020-01-08T10:18:33Z,2234,57.58
0.98,5,83.01,2020-01-08T10:17:08Z,2233,63.64
1,5,104.24,2020-01-08T09:38:35Z,2232,76.44
0.98,4,92.02,2020-01-08T04:18:54Z,2231,56.75
0.98,5,75.41,2020-01-08T03:49:27Z,2230,54.05
0.98,5,91.62,2020-01-07T09:51:54Z,2229,93.15
0.97,4,92.08,2020-01-07T09:50:17Z,2228,78.27
0.98,4,97.13,2020-01-01T10:39:48Z,2227,111.7
0.99,5,103.64,2020-01-01T10:36:41Z,2226,69.09
0.98,5,91.26,2019-12-29T15:10:45Z,2225,86.7
0.98,5,89.08,2019-12-29T15:09:50Z,2224,81.66
0.98,5,93.15,2019-12-29T15:07:53Z,2223,52.79
0.99,5,87.63,2019-12-29T15:07:15Z,2222,89.1
0.99,5,100.95,2019-12-29T15:04:35Z,2221,97.59
